class,aspect,elevation,slope
marginal,126.28706,890,3.1311884
marginal,252.55492,1195,42.55021
marginal,53.666573,1314,1.5650405
marginal,345.10583,843,4.7875066
marginal,39.64214,1274,11.871781
marginal,111.73887,1788,17.011148
marginal,143.76399,1421,41.446255
marginal,298.66974,835,5.780031
marginal,330.1844,1129,25.006065
marginal,223.01515,892,33.59145
marginal,266.6165,1557,28.74737
marginal,44.884136,530,22.354553
marginal,339.42078,1691,19.9567
marginal,31.534472,1017,35.096535
marginal,167.11774,847,11.269643
marginal,319.296,1367,15.514349
marginal,7.2455845,1030,10.176158
marginal,151.91307,625,5.241815
marginal,198.99028,1106,3.9173896
marginal,202.07358,1126,12.79409
marginal,305.5929,861,11.017148
marginal,142.3839,1644,8.141065
marginal,143.52245,1292,25.788118
marginal,12.689452,1406,21.714096
marginal,72.44485,1447,23.236269
marginal,163.83511,1905,16.876429
marginal,248.09283,896,16.893925
marginal,32.795856,1236,33.98014
marginal,263.0147,1405,33.645226
marginal,135.47252,1278,36.844727
marginal,69.40133,943,10.428364
marginal,20.065779,1084,17.234404
marginal,151.57666,1264,32.79089
marginal,304.31537,1032,24.675623
marginal,180,2087,4.6273675
marginal,13.815618,1487,28.077312
marginal,125.94675,1408,23.807507
marginal,266.5611,974,15.102451
marginal,99.395195,1182,16.567247
marginal,259.5306,939,5.0907903
marginal,311.43344,1126,16.359333
marginal,63.70418,1265,44.613556
marginal,263.93753,334,8.714168
marginal,270,774,1.2974422
marginal,121.49835,1843,24.926357
marginal,250.77808,1186,28.407085
marginal,70.84299,1385,16.487442
marginal,263.97592,1546,54.233208
marginal,28.80561,1505,10.466658
marginal,153.59155,1472,35.17924
marginal,277.2462,1479,14.395805
marginal,173.91808,1004,11.949318
marginal,54.37879,503,1.5920573
marginal,98.678,1666,6.1237307
marginal,109.97029,1480,5.4151616
marginal,352.15897,1324,9.280425
marginal,116.57171,1393,31.600048
marginal,160.92833,925,3.919304
marginal,290.38983,928,45.628216
marginal,240.88559,1444,42.970856
marginal,42.281403,1251,48.134537
marginal,270,706,2.5471625
marginal,63.879932,1659,22.021416
marginal,82.821045,1021,7.3806796
marginal,63.350826,1564,19.845028
marginal,0,1153,6.464861
marginal,284.5446,1064,27.278822
marginal,209.08156,726,26.570581
marginal,235.89363,1254,40.894897
marginal,192.861,368,5.6893725
marginal,29.372486,1214,44.552826
marginal,323.7502,844,23.826498
marginal,244.18379,1033,25.791365
marginal,11.20943,1057,24.800358
marginal,90,864,3.7640996
marginal,156.35397,1167,30.998682
marginal,0,807,0
marginal,99.13425,1627,17.009604
marginal,118.9174,1346,18.50903
marginal,278.232,1228,18.735525
marginal,135.48308,1071,9.029739
marginal,244.96773,845,14.992096
marginal,72.98744,1100,6.3143663
marginal,103.769226,1603,36.80153
marginal,77.69621,1716,8.63889
marginal,298.88812,1297,5.740329
marginal,0,1669,10.992985
marginal,137.4372,903,3.7723205
marginal,335.06277,546,6.1137958
marginal,260.30743,637,43.875183
marginal,182.07457,1695,30.248255
marginal,33.92978,365,2.2345324
marginal,8.837111,1417,29.117643
marginal,26.516018,1614,13.234306
marginal,70.04658,712,5.4195256
marginal,155.86073,845,9.070765
marginal,112.70999,1726,26.709692
marginal,103.651505,717,3.923639
marginal,168.874,1076,13.005528
marginal,133.30849,1785,11.991356
marginal,146.177,1515,6.668339
marginal,152.21686,493,47.19013
marginal,0,774,0
marginal,58.73338,1220,34.456306
marginal,115.6343,1552,20.514597
marginal,21.768557,1458,12.767609
marginal,0,769,0
marginal,348.9204,364,6.586578
marginal,90,740,1.2557229
marginal,129.29066,1474,25.905539
marginal,251.7827,1734,65.30633
marginal,90,1742,6.112085
marginal,278.66824,1109,12.123802
marginal,81.18062,1882,17.57532
marginal,106.11042,1382,6.6547866
marginal,296.15375,1437,33.466805
marginal,42.731182,1052,3.7825155
marginal,249.1793,892,2.6075807
marginal,187.76228,826,9.2787075
marginal,144.81538,1197,24.491516
marginal,249.91742,610,2.6991105
marginal,16.819101,545,8.6540365
marginal,234.02673,674,10.918575
marginal,180,1345,5.547545
marginal,305.92386,517,22.482777
marginal,299.54333,1312,35.8389
marginal,150.32446,1226,12.602753
marginal,227.68333,1713,22.233044
marginal,264.51532,938,9.612627
marginal,36.154533,1375,36.567883
marginal,69.141396,1004,2.603058
marginal,149.60243,1679,9.587279
marginal,62.13452,965,31.939806
marginal,342.0269,1602,3.8942847
marginal,203.90164,1247,11.995504
marginal,150.08961,1416,42.46114
marginal,256.15344,814,3.869589
marginal,306.06943,862,6.2760386
marginal,23.169655,1766,21.175129
marginal,83.32631,1043,15.566975
marginal,195.72237,1308,21.979351
marginal,219.61375,998,34.738876
marginal,290.02722,683,2.7062528
marginal,270,366,2.55656
marginal,349.24805,991,19.086533
marginal,68.03943,782,19.100544
marginal,199.36238,593,21.53614
marginal,239.58781,1464,14.3498335
marginal,328.2867,1594,17.926035
marginal,213.77966,1485,6.664994
marginal,229.12817,1292,11.194404
marginal,214.26965,729,8.906219
marginal,2.3994763,810,28.131866
marginal,299.53665,1534,26.222477
marginal,9.798378,1124,20.698082
marginal,339.55673,610,29.687567
marginal,189.39366,1434,7.478027
marginal,46.896748,1768,58.543144
marginal,345.83246,1402,19.321033
marginal,0,1204,41.157993
marginal,229.1252,1910,41.68551
marginal,192.41048,1704,21.692759
marginal,201.09471,1159,28.274252
marginal,161.81862,1667,7.7620096
marginal,103.64911,706,3.9243126
marginal,115.19585,897,31.316341
marginal,163.73692,1422,37.79985
marginal,0,769,0
marginal,54.75544,1881,31.680355
marginal,106.30771,1079,24.759005
marginal,0,1417,3.7047918
marginal,129.76845,1276,29.105879
marginal,221.28554,1481,44.11033
marginal,0,937,1.8543341
marginal,45.108856,1079,5.2420025
marginal,147.77533,1427,44.857433
marginal,171.78963,1203,8.373729
marginal,187.33958,1337,9.269795
marginal,145.96465,1137,11.053038
marginal,326.5418,1095,13.107055
marginal,182.76051,1093,25.17309
marginal,249.61417,752,7.9366426
marginal,135.93697,1178,5.149038
marginal,167.10677,946,5.6900997
marginal,75.5518,1068,3.7121274
marginal,207.08043,688,8.275517
marginal,137.66423,705,7.485347
marginal,70.493355,1172,16.218195
marginal,104.415855,1307,3.7202556
marginal,171.7832,1924,36.353264
marginal,90,772,1.2313492
marginal,34.785557,1329,26.231892
marginal,40.153156,552,15.393816
marginal,302.1461,1210,30.029966
marginal,0,663,0
marginal,281.39243,1286,33.249447
marginal,0,507,0
marginal,218.66708,1160,5.918304
marginal,138.59027,1730,43.521687
marginal,85.232,1386,21.280792
marginal,49.042423,1297,22.773643
marginal,0,927,0
marginal,345.91788,385,10.40267
marginal,332.71475,1846,10.322909
marginal,80.00208,1163,20.453682
marginal,234.41763,686,1.5935649
marginal,37.68326,1199,5.8394923
marginal,86.685905,1632,29.250463
marginal,149.72766,942,7.474838
marginal,35.605354,613,30.8499
marginal,191.00626,1141,6.584947
marginal,190.22835,1247,59.929855
marginal,180,1000,3.7047918
marginal,99.482994,1125,16.423464
marginal,307.36005,893,1.5280783
marginal,180,1741,34.21125
marginal,17.412464,1179,29.242348
marginal,157.3684,1460,15.674756
marginal,257.16006,1760,36.070724
marginal,155.18211,940,3.0626707
marginal,73.996605,568,19.40727
marginal,90,1729,17.941929
marginal,138.38652,1771,19.107536
marginal,4.711596,1241,52.070004
marginal,259.63522,1017,15.105524
marginal,266.87723,1150,30.723492
marginal,260.3875,750,25.860014
marginal,330.35178,1234,16.595194
marginal,350.13657,1234,7.4883175
marginal,135.98003,993,5.1453176
marginal,334.5875,1765,11.152309
marginal,0,958,2.7802885
marginal,90,911,3.8830163
marginal,79.58671,1777,24.122896
marginal,18.53871,1509,11.578798
marginal,333.12894,1658,13.274147
marginal,213.77887,1503,25.051867
marginal,296.56702,1460,21.709435
marginal,27.357826,1272,5.207071
marginal,242.43475,1158,21.046297
marginal,232.58736,1332,4.5701003
marginal,290.94086,914,10.268926
marginal,307.1489,770,1.5354974
marginal,159.04442,2001,20.002527
marginal,161.89867,1974,29.336475
marginal,0,769,0
marginal,304.96603,944,20.16342
marginal,27.640907,1301,32.601505
marginal,136.74054,1102,12.532003
marginal,111.17472,807,19.723772
marginal,233.64607,1391,39.32634
marginal,225.80057,729,5.3063307
marginal,204.9747,690,6.115643
marginal,3.3935006,1128,36.72093
marginal,294.36023,1013,36.71076
marginal,128.95216,1052,33.801464
marginal,266.6394,916,28.911684
marginal,78.20474,1025,17.576267
marginal,70.31268,1191,31.991528
marginal,180,770,1.8543341
marginal,216.90738,961,31.271965
marginal,163.52008,1777,8.638961
marginal,177.20575,1219,24.408411
marginal,134.56648,1434,27.948978
marginal,299.1776,1195,23.347797
marginal,344.29184,870,21.977962
marginal,244.44086,598,4.2914433
marginal,156.75027,1180,30.922853
marginal,47.490276,797,8.17961
marginal,121.845024,1616,44.473167
marginal,331.94308,1047,24.635578
marginal,313.72324,817,10.612189
marginal,325.76978,768,6.7001257
marginal,249.87009,677,48.46457
marginal,105.862686,1992,22.517216
marginal,313.81836,1752,21.675907
marginal,307.06012,769,1.5386436
marginal,344.79294,1036,18.546774
marginal,309.85934,1546,14.175113
marginal,39.72873,908,6.007765
marginal,29.022932,1406,45.516266
marginal,0,451,0.92740995
marginal,192.15082,621,32.179417
marginal,95.85813,1525,43.57962
marginal,90,1583,6.004597
marginal,155.5602,1628,42.202736
marginal,152.07423,779,13.396839
marginal,0,333,0.92740995
marginal,204.61366,945,6.0980015
marginal,173.49248,446,11.062519
marginal,256.20795,1165,7.733687
marginal,295.6762,1095,8.499513
marginal,149.39595,2015,34.83326
marginal,138.77672,1812,26.33577
marginal,221.41028,1307,20.149426
marginal,185.78021,953,23.71605
marginal,0,515,0
marginal,146.15073,869,4.458095
marginal,86.861336,1698,16.470453
marginal,190.29594,962,13.863037
marginal,137.09253,1319,8.794233
marginal,78.83929,760,18.496344
marginal,270,596,1.2679396
marginal,152.88916,1306,30.969458
marginal,0,927,0
marginal,72.79629,2018,6.2468357
marginal,48.282692,1117,27.05988
marginal,200.07767,1644,34.58267
marginal,348.21686,1256,22.460482
marginal,338.9942,780,6.9207544
marginal,321.41785,1316,31.850237
marginal,180,236,4.6273675
marginal,0,787,0
marginal,69.86641,1474,25.187012
marginal,43.573856,857,42.49265
marginal,0,769,0
marginal,176.73149,756,21.262978
marginal,12.600647,880,5.6835732
marginal,263.6977,979,16.432283
marginal,305.06876,2076,28.160622
marginal,335.3998,865,3.0573308
marginal,349.61707,1217,13.866729
marginal,66.57065,1013,6.963367
marginal,127.80716,2297,31.273062
marginal,126.21865,758,4.698564
marginal,70.53899,1008,21.241219
marginal,127.058395,826,9.155718
marginal,220.96587,1243,13.268905
marginal,210.53351,2062,24.2779
marginal,194.44525,1380,4.7777424
marginal,14.194144,1145,23.467402
marginal,320.38837,1595,16.392641
marginal,208.89177,1615,25.674278
marginal,125.72751,1012,4.754131
marginal,127.713715,1139,14.822346
marginal,313.00485,1209,20.793676
marginal,189.30151,1164,14.705905
marginal,333.86948,955,8.208016
marginal,34.265224,552,2.2433975
marginal,118.47818,749,16.990131
marginal,290.80927,1004,22.298336
marginal,270,469,2.4793048
marginal,0,927,0
marginal,70.58804,1482,13.686771
marginal,132.01282,653,37.738426
marginal,187.128,1731,27.56651
marginal,210.0231,1995,21.436165
marginal,322.2758,1471,5.842696
marginal,267.26108,210,34.118702
marginal,126.19981,492,1.5700207
marginal,100.57994,839,44.122158
marginal,110.177925,767,2.6869023
marginal,307.54416,964,1.5216846
marginal,108.83021,1425,62.921547
marginal,257.04727,1376,19.854523
marginal,233.29012,763,6.1823015
marginal,254.57193,1371,13.679742
marginal,324.14294,1728,24.673105
marginal,259.40897,499,5.0332775
marginal,236.26488,1020,13.126144
marginal,81.19824,1191,11.946595
marginal,90,1941,10.816268
marginal,30.502417,1699,45.413662
marginal,15.360878,1652,17.690712
marginal,0,769,0
marginal,201.02184,1620,40.928535
marginal,85.924614,925,42.336746
marginal,90,984,21.410727
marginal,110.2047,839,2.6834955
marginal,278.39682,1018,6.325634
marginal,0,769,0
marginal,349.577,1942,6.5723867
marginal,175.56259,1225,28.90041
marginal,180,748,4.6273675
marginal,206.27148,1593,45.818596
marginal,171.76025,985,24.607086
marginal,337.43375,442,12.837838
marginal,28.756292,428,5.2748747
marginal,160.46251,1392,35.80758
marginal,180,1020,0.92740995
marginal,94.22917,876,12.38049
marginal,95.07764,2744,28.75375
marginal,85.21172,776,21.198893
marginal,116.026115,722,16.443485
marginal,270,1790,17.666958
marginal,317.78644,1894,15.861535
marginal,62.900166,1766,29.620941
marginal,233.31677,727,9.234624
marginal,180,827,6.464861
marginal,211.48296,1255,17.884584
marginal,336.61093,1546,9.01948
marginal,34.484097,1268,11.110691
marginal,45.09552,712,5.240785
marginal,308.60312,1347,60.812656
marginal,88.41095,979,30.274267
marginal,284.12662,914,3.7946162
marginal,241.55682,1140,9.644544
marginal,284.13864,1810,3.79146
marginal,94.2971,1015,12.191037
marginal,53.94188,737,1.5753455
marginal,176.22188,1606,32.980392
marginal,317.48965,1123,3.7691615
marginal,170.16815,1205,7.4876094
marginal,16.254272,783,28.350237
marginal,34.031376,517,4.4676027
marginal,352.87402,1437,28.296015
marginal,262.3945,1320,20.149443
marginal,69.24821,929,15.329415
marginal,7.665277,982,33.158554
marginal,0,769,0
marginal,127.026,864,1.539858
marginal,92.37093,1307,21.370575
marginal,157.03876,1420,33.745575
marginal,32.865623,2139,22.976599
marginal,99.84655,989,15.853453
marginal,95.56216,1907,45.059387
marginal,345.35208,1520,14.088738
marginal,333.12616,767,11.289222
marginal,11.420524,1021,12.117003
marginal,38.410297,1058,8.228546
marginal,303.7696,1087,16.236784
marginal,155.44551,1211,24.83131
marginal,306.43814,1343,32.08143
marginal,284.50974,1642,40.028046
marginal,90,1084,13.853461
marginal,292.20972,1122,30.944832
marginal,0,819,1.8543341
marginal,219.37276,2178,57.856976
marginal,192.3025,720,5.677089
marginal,244.08818,1651,46.047024
marginal,81.98869,1835,13.077956
marginal,320.6694,1325,25.703459
marginal,16.955141,1335,27.682606
marginal,126.493996,1564,47.43253
marginal,12.26469,1601,16.603815
marginal,24.192467,241,6.07785
marginal,0,535,0
marginal,79.61499,1121,5.131478
marginal,206.46562,1146,23.460243
marginal,143.17342,1767,12.54156
marginal,270,1150,19.419542
marginal,330.4874,1344,37.99896
marginal,306.24374,1529,33.309917
marginal,133.68578,769,21.723488
marginal,69.95718,350,2.704236
marginal,274.19745,1145,12.470977
marginal,266.09784,1357,25.442348
marginal,33.019337,1285,23.012417
marginal,70.12035,476,2.7254915
marginal,347.22192,811,5.687512
marginal,39.906334,1454,32.337143
marginal,240.91728,713,21.783577
marginal,104.92037,1303,37.032753
marginal,275.92993,663,8.905151
marginal,280.23322,776,5.2063594
marginal,148.90062,984,26.175411
marginal,70.245834,1732,20.964798
marginal,120.74075,1415,28.296854
marginal,213.93755,1204,11.040636
marginal,0,652,0.92740995
marginal,280.23703,809,5.204451
marginal,280.13196,918,5.2575536
marginal,338.729,1394,16.452402
marginal,25.143808,1644,22.35692
marginal,66.649994,1503,9.278428
marginal,0,600,8.2891
marginal,338.9424,1322,23.444149
marginal,7.8174353,958,9.279908
marginal,217.41739,1313,10.394514
marginal,270,602,23.894075
marginal,155.50346,640,12.049973
marginal,257.74707,1730,8.673662
marginal,42.464737,1554,12.376689
marginal,216.20078,1874,12.44371
marginal,189.28745,926,7.475773
marginal,52.968655,806,1.5396676
marginal,147.13324,1798,6.596153
marginal,126.209045,703,6.2552986
marginal,0,769,0
marginal,132.54848,920,13.462594
marginal,257.0408,1250,19.84554
marginal,170.74655,1552,21.486032
marginal,336.57947,1475,20.327902
marginal,180,849,1.8543341
marginal,210.80115,561,16.779955
marginal,180,1176,2.7802885
marginal,232.91415,1358,19.238157
marginal,172.59378,1604,26.841358
marginal,242.61801,1781,26.232067
marginal,335.3086,832,9.109865
marginal,60.933945,1442,34.981796
marginal,345.43948,1647,14.083364
marginal,132.45302,1428,16.055227
marginal,9.196217,1207,35.189095
marginal,214.89682,1079,26.262613
marginal,281.1375,1695,37.024597
marginal,0,899,0
marginal,302.49335,1030,11.91105
marginal,294.5741,807,11.013533
marginal,98.28704,1022,12.659855
marginal,311.94794,1196,6.9039626
marginal,32.629654,985,14.02969
marginal,280.07678,1086,36.50697
marginal,272.48074,1677,36.795975
marginal,286.98523,1529,23.908207
marginal,90,1137,2.389566
marginal,247.75389,2032,14.388967
marginal,160.13077,936,10.721273
marginal,272.47266,1741,20.566803
marginal,270,1360,4.8215775
marginal,131.38168,668,16.375202
marginal,278.76422,1427,11.995871
marginal,132.16127,768,6.875799
marginal,76.58302,1495,15.592083
marginal,107.18057,1265,28.723816
marginal,127.81372,1498,3.0227888
marginal,79.27336,1547,27.557343
marginal,340.15472,1848,10.719692
marginal,7.582316,1155,18.087618
marginal,270,688,1.2921833
marginal,21.144117,847,28.282213
marginal,46.13553,1068,25.04245
marginal,230.06058,817,11.404875
marginal,36.45749,823,10.267187
marginal,0,1455,0.92740995
marginal,76.56135,1180,29.12779
marginal,155.09596,1034,12.088296
marginal,161.45462,1919,28.65136
marginal,68.40833,778,14.785395
marginal,307.6941,1165,4.541116
marginal,207.16792,715,8.281903
marginal,216.89659,1497,8.064698
marginal,34.604053,831,17.467266
marginal,22.80391,1034,12.859376
marginal,282.02435,1973,8.833499
marginal,0,769,0
marginal,265.76965,1446,23.696348
marginal,68.79116,1592,24.106716
marginal,222.95683,616,32.67754
marginal,112.06887,1524,37.794376
marginal,130.35855,1227,29.896687
marginal,349.57947,1532,6.572335
marginal,0,769,0
marginal,270,764,2.44993
marginal,132.85184,958,8.127526
marginal,180,592,3.7047918
marginal,12.445579,894,16.614668
marginal,133.62318,978,30.395367
marginal,90,1055,1.1957035
marginal,213.32954,800,2.2190313
marginal,247.63892,1310,18.798515
marginal,213.00522,992,2.2108455
marginal,133.8372,1787,35.036686
marginal,301.6744,1544,32.918945
marginal,270,1222,1.24595
marginal,103.07007,1202,32.791237
marginal,195.34126,1447,9.528779
