system:index,Burned,Fire_ID,LANDSAT_ID,Year,dnbr,nbr_delta,nbr_min,ndvi_max,.geo
2_000000000000000001af_281,1,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.5962491,0.7137942,-0.4504688,0.70747423,
2_000000000000000001b0_0,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.006819725,-0.22091317,0.6511628,0.8856968,
2_000000000000000001b0_1,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.025058597,0.03657967,0.26294705,0.731203,
2_000000000000000001b0_2,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.026542664,-0.1595031,0.5461877,0.87109977,
2_000000000000000001b0_3,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.02191323,-0.033490002,0.64592147,0.8952746,
2_000000000000000001b0_4,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.039741218,-0.03289935,0.5228251,0.86896294,
2_000000000000000001b0_5,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.06761241,-0.06778371,0.5914114,0.8880058,
2_000000000000000001b0_6,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.026881933,-0.07808602,0.64577657,0.8979465,
2_000000000000000001b0_7,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.034798265,-0.08919728,0.60899925,0.8763207,
2_000000000000000001b0_8,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.019660413,-0.11906952,0.4508268,0.77935946,
2_000000000000000001b0_9,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.022515416,-0.0731017,0.54123896,0.8367844,
2_000000000000000001b0_10,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.024867535,-0.05648911,0.6245307,0.85989493,
2_000000000000000001b0_11,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.008190155,0.027070373,0.47371754,0.829633,
2_000000000000000001b0_12,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.030245677,0.09364986,0.029312288,0.54285717,
2_000000000000000001b0_13,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.016119897,-0.043848723,0.5097241,0.8041815,
2_000000000000000001b0_14,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.05120054,0.04332374,0.10142498,0.53073364,
2_000000000000000001b0_15,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.0015329719,0.0069152117,0.45483258,0.79752636,
2_000000000000000001b0_16,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.01812911,-0.10404536,0.5510911,0.81703967,
2_000000000000000001b0_17,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.037347436,-0.05507177,0.5558282,0.80119455,
2_000000000000000001b0_18,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.001977399,0.03996575,0.0734784,0.56886226,
2_000000000000000001b0_19,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.05275181,0.068481,0.25453514,0.5993255,
2_000000000000000001b0_20,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,6.097853E-4,-0.10056421,0.3485957,0.7594108,
2_000000000000000001b0_21,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.02846174,0.039705947,0.10840033,0.60573477,
2_000000000000000001b0_22,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.012021244,0.021416992,0.30960664,0.5954592,
2_000000000000000001b0_23,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.018085212,-0.03644435,0.24145721,0.6959799,
2_000000000000000001b0_24,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.042165816,-0.16590202,0.41036186,0.8686002,
2_000000000000000001b0_25,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.029438913,-0.09983033,0.43220338,0.7813135,
2_000000000000000001b0_26,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.0035740435,0.028609455,0.20814978,0.65609753,
2_000000000000000001b0_27,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.023091614,-0.14237165,0.5779478,0.8600303,
2_000000000000000001b0_28,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.046070337,-0.04409623,0.6075212,0.8902241,
2_000000000000000001b0_29,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.016902953,-0.010217309,0.2936444,0.7954262,
2_000000000000000001b0_30,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.040404946,-0.0141560435,0.32570183,0.66821593,
2_000000000000000001b0_31,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.036689162,-0.1307373,0.6627821,0.884058,
2_000000000000000001b0_32,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.005760342,0.054791033,0.3824023,0.79802215,
2_000000000000000001b0_33,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.054459453,0.045723468,0.4037715,0.8308331,
2_000000000000000001b0_34,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.047141194,0.110625535,0.26294705,0.630519,
2_000000000000000001b0_35,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.003916651,0.015535593,0.34316006,0.7681356,
2_000000000000000001b0_36,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.010751784,-0.0065650344,0.5102415,0.79759705,
2_000000000000000001b0_37,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.074154854,0.07763976,0.37751344,0.86531985,
2_000000000000000001b0_38,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.029007018,0.07495412,0.20675725,0.6599655,
2_000000000000000001b0_39,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.0023312569,0.20511168,0.3038141,0.78503937,
2_000000000000000001b0_40,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.02403593,0.033450395,0.3536946,0.7588005,
2_000000000000000001b0_41,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.015279859,0.07175845,0.28077754,0.71990174,
2_000000000000000001b0_42,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.0182527,-0.009360284,0.40147454,0.7908328,
2_000000000000000001b0_43,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.11404899,0.004307717,0.40163288,0.7462808,
2_000000000000000001b0_44,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.01741898,-0.07232627,0.35816815,0.8304442,
2_000000000000000001b0_45,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.10174438,0.029741496,0.42640918,0.7485939,
2_000000000000000001b0_46,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.0302805,0.018987,0.44568408,0.80094415,
2_000000000000000001b0_47,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.016520917,-0.10343799,0.4207908,0.77995867,
2_000000000000000001b0_48,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.0225375,-0.04549092,0.36327,0.72864616,
2_000000000000000001b0_49,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.010618687,-0.07649073,0.48924732,0.7817789,
2_000000000000000001b0_50,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.038630843,0.03193021,0.2646727,0.66930443,
2_000000000000000001b0_51,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.023524195,0.04811132,0.25815523,0.66426283,
2_000000000000000001b0_52,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.017395169,-0.15365046,0.4735532,0.80124223,
2_000000000000000001b0_53,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.0012609959,-0.14399523,0.41319445,0.7850356,
2_000000000000000001b0_54,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.019430757,-0.08130124,0.41870317,0.7825784,
2_000000000000000001b0_55,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.009100974,0.011121303,0.33203235,0.7016354,
2_000000000000000001b0_56,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.05423805,-0.027374268,0.36141908,0.6834995,
2_000000000000000001b0_57,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.022105604,-0.09329268,0.36158538,0.7536,
2_000000000000000001b0_58,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.05488661,-0.08651394,0.36521253,0.76243097,
2_000000000000000001b0_59,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.074877724,0.044428714,0.06693364,0.50567466,
2_000000000000000001b0_60,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.008141696,-0.033239573,0.49245542,0.819568,
2_000000000000000001b0_61,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.09621486,0.025141269,0.2523548,0.7660626,
2_000000000000000001b0_62,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.017584309,0.015491031,0.10892757,0.53402436,
2_000000000000000001b0_63,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.017626464,0.021514446,0.33868092,0.68070954,
2_000000000000000001b0_64,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.07060905,0.0028176159,0.132127,0.5478637,
2_000000000000000001b0_65,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.105647475,0.098534256,0.065463796,0.630633,
2_000000000000000001b0_66,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.015223026,0.014030546,0.45895523,0.7995969,
2_000000000000000001b0_67,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.015771747,0.033610344,0.38717735,0.75334746,
2_000000000000000001b0_68,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.046777844,-0.14961144,0.3119508,0.7186417,
2_000000000000000001b0_69,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.078744665,0.041250676,0.17073171,0.6898776,
2_000000000000000001b0_70,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.05544827,0.012252919,0.10106238,0.4576,
2_000000000000000001b0_71,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.047836035,-0.25995532,0.30823117,0.70031005,
2_000000000000000001b0_72,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.034953803,0.032306638,0.021456804,0.5442478,
2_000000000000000001b0_73,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.10117704,0.030071214,0.12547307,0.5620253,
2_000000000000000001b0_74,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.024331242,0.018399552,0.10411488,0.5221596,
2_000000000000000001b0_75,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.02002269,0.0364393,0.2639899,0.6457734,
2_000000000000000001b0_76,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.058948025,-0.07729095,0.23289315,0.58849233,
2_000000000000000001b0_77,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.013515204,-0.013990343,0.32017672,0.73016673,
2_000000000000000001b0_78,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.040533766,-7.1258843E-4,0.1657971,0.6390244,
2_000000000000000001b0_79,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.012532204,-0.008721828,0.38754535,0.74822414,
2_000000000000000001b0_80,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.012946427,-0.05808544,0.33824396,0.71857077,
2_000000000000000001b0_81,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.030036926,0.0014967024,0.35113087,0.7281659,
2_000000000000000001b0_82,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.07018402,-2.2608042E-4,0.28149554,0.6659655,
2_000000000000000001b0_83,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.088047706,0.059569255,0.046707936,0.5193608,
2_000000000000000001b0_84,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.041537076,-0.027954698,0.29134268,0.6907745,
2_000000000000000001b0_85,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.035042882,-0.30407593,0.5347432,0.85374033,
2_000000000000000001b0_86,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.019060373,-0.07126725,0.39887956,0.729548,
2_000000000000000001b0_87,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.015237123,-0.021594137,0.48882595,0.82857144,
2_000000000000000001b0_88,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.04925078,-0.011119664,0.47737843,0.8227395,
2_000000000000000001b0_89,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.0025746822,-0.16991079,0.4997284,0.7905786,
2_000000000000000001b0_90,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.017342538,0.024668902,0.33615,0.7253012,
2_000000000000000001b0_91,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.018495947,-0.07630162,0.18731803,0.5872632,
2_000000000000000001b0_92,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.008597285,-0.22090435,0.38543898,0.74937344,
2_000000000000000001b0_93,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.04514277,-0.11184743,0.507217,0.8587031,
2_000000000000000001b0_94,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.011634082,0.0019292235,0.4073828,0.7572354,
2_000000000000000001b0_95,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.007584095,0.041419208,0.2776699,0.6753358,
2_000000000000000001b0_96,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.019450516,-0.007263303,0.32703444,0.7313848,
2_000000000000000001b0_97,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.10641867,0.02869232,0.22049862,0.6667831,
2_000000000000000001b0_98,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.03770438,0.008068845,0.2129945,0.60572225,
2_000000000000000001b0_99,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.044174254,-0.2911299,0.49006778,0.82084763,
2_000000000000000001b0_100,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.001744628,-0.04178998,0.3148095,0.71705294,
2_000000000000000001b0_101,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.036360443,-0.18528415,0.35387176,0.7218625,
2_000000000000000001b0_102,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.02499637,-0.18072993,0.44827586,0.7419753,
2_000000000000000001b0_103,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.04780659,-0.09142521,0.3143049,0.6917702,
2_000000000000000001b0_104,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,3.1608343E-4,4.6247244E-4,0.31711507,0.69041616,
2_000000000000000001b0_105,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.12153599,0.062276945,0.24112923,0.72779876,
2_000000000000000001b0_106,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.001970172,-0.09708226,0.5922619,0.8612574,
2_000000000000000001b0_107,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.015297413,-7.634461E-4,0.49236408,0.86281586,
2_000000000000000001b0_108,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.00557822,0.014944732,0.4332784,0.78831416,
2_000000000000000001b0_109,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.052396506,-0.10354017,0.2795784,0.65656567,
2_000000000000000001b0_110,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.028246164,-0.043987542,0.45602697,0.84177405,
2_000000000000000001b0_111,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.03363955,-0.28200057,0.47537315,0.8156188,
2_000000000000000001b0_112,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.03301835,-0.03194353,0.37478065,0.8270631,
2_000000000000000001b0_113,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.014658928,-0.0016130805,0.46018615,0.7960674,
2_000000000000000001b0_114,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.01593113,-0.059705257,0.58258927,0.8831437,
2_000000000000000001b0_115,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.035172522,-0.013329834,0.40895906,0.69970226,
2_000000000000000001b0_116,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.021996766,-0.061071843,0.34666237,0.6712963,
2_000000000000000001b0_117,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.023855448,-0.0047593117,0.40515223,0.7501136,
2_000000000000000001b0_118,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.07710758,0.06418994,0.34493285,0.706219,
2_000000000000000001b0_119,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.033744097,0.044732034,0.2782637,0.6403162,
2_000000000000000001b0_120,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.01344192,-0.11899531,0.6638518,0.9036891,
2_000000000000000001b0_121,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.006634116,0.053722262,0.4283673,0.79279846,
2_000000000000000001b0_122,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.04084146,-0.08237922,0.5617284,0.83375496,
2_000000000000000001b0_123,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.033908606,-0.022234738,0.569651,0.85685885,
2_000000000000000001b0_124,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.08273083,0.020500138,0.15702918,0.5843773,
2_000000000000000001b0_125,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.01797384,-0.08068153,0.5341928,0.8290647,
2_000000000000000001b0_126,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.05034727,0.0021659732,0.51730156,0.85232455,
2_000000000000000001b0_127,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.0414488,-0.266567,0.52819604,0.83865863,
2_000000000000000001b0_128,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.073527515,-0.28662154,0.37851143,0.75413877,
2_000000000000000001b0_129,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.03666097,0.02672255,0.55635065,0.88050526,
2_000000000000000001b0_130,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.0129727125,-0.015026242,0.4642857,0.80860806,
2_000000000000000001b0_131,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.032178283,0.06138444,0.499797,0.82834333,
2_000000000000000001b0_132,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.026497483,0.011309564,0.5826087,0.86009735,
2_000000000000000001b0_133,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.011394024,0.08758557,0.41490197,0.79935575,
2_000000000000000001b0_134,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.0145877,-0.0073701143,0.49936467,0.8338261,
2_000000000000000001b0_135,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.02307123,0.01717332,0.49165246,0.83641535,
2_000000000000000001b0_136,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.18997955,0.17320114,0.28532073,0.74343437,
2_000000000000000001b0_137,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.005781591,-0.04410076,0.5285595,0.79038614,
2_000000000000000001b0_138,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.069137454,-0.16966876,0.58272576,0.8909917,
2_000000000000000001b0_139,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.026616931,-0.09331086,0.51087564,0.807506,
2_000000000000000001b0_140,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.01372844,-0.02994436,0.5219058,0.8664025,
2_000000000000000001b0_141,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.032990932,-0.07030606,0.53295666,0.8559892,
2_000000000000000001b0_142,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.007272899,0.042642593,0.5763784,0.89547205,
2_000000000000000001b0_143,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.015493572,0.023932517,0.5782713,0.89584404,
2_000000000000000001b0_144,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.010143042,0.036253095,0.5560845,0.89890236,
2_000000000000000001b0_145,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,-0.017385304,0.06146413,0.50333685,0.85653406,
2_000000000000000001b0_146,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.046661735,0.045948297,0.27409118,0.6940837,
2_000000000000000001b0_147,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.012052387,0.02260837,0.42099056,0.79293627,
2_000000000000000001b0_148,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.012665361,-0.005978465,0.39956066,0.7902798,
2_000000000000000001b0_149,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.028311104,0.010482639,0.11333024,0.6068438,
2_000000000000000001b0_150,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.0019892454,0.064698786,0.42511013,0.802589,
2_000000000000000001b0_151,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.039467126,0.039723903,0.32052946,0.6792319,
2_000000000000000001b0_152,0,Norquinco_2014,LC08_L1TP_232087_20140219_20170425_01_T1,2014,0.0075396597,0.07215664,0.18021202,0.6293436,
